Toronto,2020,White-winged Scoter,11,NA
Toronto,2020,Wild Turkey,3,NA
Toronto,2020,Wood Duck,7,NA
Guelph,2020,American Kestrel,NA,NA
Kawartha,2020,Belted Kingfisher,NA,NA
Guelph,2020,Bufflehead,NA,NA
Kawartha,2020,Bufflehead,NA,NA
Peterborough,2020,Bufflehead,NA,NA
London,2020,Common Raven,NA,NA
Guelph,2020,Common Yellowthroat,NA,NA
Kingston,2020,Common Yellowthroat,NA,NA
Kawartha,2020,Common Yellowthroat,NA,NA
London,2020,Common Yellowthroat,NA,NA
Peterborough,2020,Common Yellowthroat,NA,NA
Toronto,2020,Common Yellowthroat,NA,NA
Kawartha,2020,Cooper's Hawk,NA,NA
Kingston,2020,Dark-eyed Junco,NA,NA
Kawartha,2020,Dark-eyed Junco,NA,NA
London,2020,Dark-eyed Junco,NA,NA
Kawartha,2020,Eastern Screech-Owl,NA,NA
Kingston,2020,Golden-crowned Kinglet,NA,NA
Kawartha,2020,Golden-crowned Kinglet,NA,NA
Kawartha,2020,Great Black-backed Gull,NA,NA
Kawartha,2020,Great Horned Owl,NA,NA
Kingston,2020,Green-winged Teal,NA,NA
London,2020,Green-winged Teal,NA,NA
Peterborough,2020,Green-winged Teal,NA,NA
Toronto,2020,Green-winged Teal,NA,NA
Kingston,2020,Horned Lark,NA,NA
Kawartha,2020,Horned Lark,NA,NA
London,2020,Horned Lark,NA,NA
Peterborough,2020,Horned Lark,NA,NA
Toronto,2020,Horned Lark,NA,NA
Kawartha,2020,Mute Swan,NA,NA
Peterborough,2020,Mute Swan,NA,NA
Guelph,2020,Northern Goshawk,NA,NA
Kingston,2020,Northern Goshawk,NA,NA
Kawartha,2020,Northern Goshawk,NA,NA
London,2020,Northern Goshawk,NA,NA
Peterborough,2020,Northern Goshawk,NA,NA
Toronto,2020,Northern Goshawk,NA,NA
Guelph,2020,Northern Mockingbird,NA,NA
Kingston,2020,Northern Mockingbird,NA,NA
Kawartha,2020,Northern Mockingbird,NA,NA
London,2020,Northern Mockingbird,NA,NA
Peterborough,2020,Northern Mockingbird,NA,NA
Toronto,2020,Northern Shrike,NA,NA
London,2020,Ruffed Grouse,NA,NA
Toronto,2020,Ruffed Grouse,NA,NA
Guelph,2020,Snow Bunting,NA,NA
Toronto,2020,Snow Bunting,NA,NA
Kawartha,2020,Song Sparrow,NA,NA
